filename,interval_label,start,end,step,stepnumber,f0,jumpkilleffect
015maler-nasal-bilab-low-nst-NA-NA-NA-NA-NA,maler,1.652,1.984,0.285,18,0.185021440874799,1
015maler-nasal-bilab-low-nst-NA-NA-NA-NA-NA,maler,1.652,1.984,0.301,19,0.163305916190223,1
015maler-nasal-bilab-low-nst-NA-NA-NA-NA-NA,maler,1.652,1.984,0.317,20,0.144669492896918,1
015maler-nasal-bilab-low-st-NA-NA-NA-NA-NA,maler,1.861,2.181,0.015,1,0.0973666279801716,1
015maler-nasal-bilab-low-st-NA-NA-NA-NA-NA,maler,1.861,2.181,0.03,2,0.108353111868564,1
015maler-nasal-bilab-low-st-NA-NA-NA-NA-NA,maler,1.861,2.181,0.046,3,0.1048649693563,1
015maler-nasal-bilab-low-st-NA-NA-NA-NA-NA,maler,1.861,2.181,0.061,4,0.0902998291958431,1
015maler-nasal-bilab-low-st-NA-NA-NA-NA-NA,maler,1.861,2.181,0.076,5,0.0660561329255199,1
015maler-nasal-bilab-low-st-NA-NA-NA-NA-NA,maler,1.861,2.181,0.091,6,0.0301963990174372,1
015maler-nasal-bilab-low-st-NA-NA-NA-NA-NA,maler,1.861,2.181,0.107,7,-0.00299339556417485,1
015maler-nasal-bilab-low-st-NA-NA-NA-NA-NA,maler,1.861,2.181,0.122,8,-0.0323828628534977,1
015maler-nasal-bilab-low-st-NA-NA-NA-NA-NA,maler,1.861,2.181,0.137,9,-0.0373103281037573,1
015maler-nasal-bilab-low-st-NA-NA-NA-NA-NA,maler,1.861,2.181,0.152,10,-0.0427899361547184,1
015maler-nasal-bilab-low-st-NA-NA-NA-NA-NA,maler,1.861,2.181,0.168,11,-0.0634663572588957,1
015maler-nasal-bilab-low-st-NA-NA-NA-NA-NA,maler,1.861,2.181,0.183,12,-0.0410455894946014,1
015maler-nasal-bilab-low-st-NA-NA-NA-NA-NA,maler,1.861,2.181,0.198,13,-0.0198511157274289,1
015maler-nasal-bilab-low-st-NA-NA-NA-NA-NA,maler,1.861,2.181,0.213,14,0.000194132905081077,1
015maler-nasal-bilab-low-st-NA-NA-NA-NA-NA,maler,1.861,2.181,0.229,15,-0.00166113482366195,1
015maler-nasal-bilab-low-st-NA-NA-NA-NA-NA,maler,1.861,2.181,0.244,16,0.00202405202159642,1
015maler-nasal-bilab-low-st-NA-NA-NA-NA-NA,maler,1.861,2.181,0.259,17,0.00473161516180479,1
015maler-nasal-bilab-low-st-NA-NA-NA-NA-NA,maler,1.861,2.181,0.274,18,-0.000194159031639787,1
015maler-nasal-bilab-low-st-NA-NA-NA-NA-NA,maler,1.861,2.181,0.29,19,-0.0275621607897599,1
015maler-nasal-bilab-low-st-NA-NA-NA-NA-NA,maler,1.861,2.181,0.305,20,0.0180063629414234,1
015melet-nasal-bilab-high-nst-NA-NA-NA-NA-NA,melet,2.006,2.364,0.017,1,-0.0621745968040051,1
015melet-nasal-bilab-high-nst-NA-NA-NA-NA-NA,melet,2.006,2.364,0.034,2,-0.0377444892599746,1
015melet-nasal-bilab-high-nst-NA-NA-NA-NA-NA,melet,2.006,2.364,0.051,3,-0.03667947232817,1
015melet-nasal-bilab-high-nst-NA-NA-NA-NA-NA,melet,2.006,2.364,0.068,4,-0.036533243233106,1
015melet-nasal-bilab-high-nst-NA-NA-NA-NA-NA,melet,2.006,2.364,0.085,5,-0.0451199585788371,1
015melet-nasal-bilab-high-nst-NA-NA-NA-NA-NA,melet,2.006,2.364,0.102,6,-0.0416115542611498,1
015melet-nasal-bilab-high-nst-NA-NA-NA-NA-NA,melet,2.006,2.364,0.12,7,-0.0427974303267869,1
015melet-nasal-bilab-high-nst-NA-NA-NA-NA-NA,melet,2.006,2.364,0.137,8,-0.0315475548588648,1
015melet-nasal-bilab-high-nst-NA-NA-NA-NA-NA,melet,2.006,2.364,0.154,9,-0.00386495855339059,1
015melet-nasal-bilab-high-nst-NA-NA-NA-NA-NA,melet,2.006,2.364,0.171,10,-0.013755198528674,1
015melet-nasal-bilab-high-nst-NA-NA-NA-NA-NA,melet,2.006,2.364,0.188,11,0.00385463204532177,1
015melet-nasal-bilab-high-nst-NA-NA-NA-NA-NA,melet,2.006,2.364,0.205,12,0.0308321533258888,1
015melet-nasal-bilab-high-nst-NA-NA-NA-NA-NA,melet,2.006,2.364,0.222,13,0.0457744108723945,1
015melet-nasal-bilab-high-nst-NA-NA-NA-NA-NA,melet,2.006,2.364,0.239,14,0.0645338371747977,1
015melet-nasal-bilab-high-nst-NA-NA-NA-NA-NA,melet,2.006,2.364,0.256,15,0.102064093616547,1
015melet-nasal-bilab-high-nst-NA-NA-NA-NA-NA,melet,2.006,2.364,0.273,16,0.104511432111568,1
015melet-nasal-bilab-high-nst-NA-NA-NA-NA-NA,melet,2.006,2.364,0.29,17,0.0925114702801935,1
015melet-nasal-bilab-high-nst-NA-NA-NA-NA-NA,melet,2.006,2.364,0.307,18,0.0455024643643639,1
015melet-nasal-bilab-high-nst-NA-NA-NA-NA-NA,melet,2.006,2.364,0.324,19,0.0155711918056576,1
015melet-nasal-bilab-high-nst-NA-NA-NA-NA-NA,melet,2.006,2.364,0.342,20,0.0155711918056576,1
015melet-nasal-bilab-high-st-NA-NA-NA-NA-NA,melet,2.274,2.594,0.015,1,-0.0218146784974712,1
015melet-nasal-bilab-high-st-NA-NA-NA-NA-NA,melet,2.274,2.594,0.03,2,-0.0142339896470913,1
015melet-nasal-bilab-high-st-NA-NA-NA-NA-NA,melet,2.274,2.594,0.046,3,-0.00180188332772165,1
015melet-nasal-bilab-high-st-NA-NA-NA-NA-NA,melet,2.274,2.594,0.061,4,-0.0105286072531262,1
015melet-nasal-bilab-high-st-NA-NA-NA-NA-NA,melet,2.274,2.594,0.076,5,-0.0266556239357732,1
015melet-nasal-bilab-high-st-NA-NA-NA-NA-NA,melet,2.274,2.594,0.091,6,-0.0700086779418446,1
015melet-nasal-bilab-high-st-NA-NA-NA-NA-NA,melet,2.274,2.594,0.106,7,-0.0733751823433012,1
015melet-nasal-bilab-high-st-NA-NA-NA-NA-NA,melet,2.274,2.594,0.122,8,-0.0472179589395821,1
015melet-nasal-bilab-high-st-NA-NA-NA-NA-NA,melet,2.274,2.594,0.137,9,-0.0221872456551226,1
015melet-nasal-bilab-high-st-NA-NA-NA-NA-NA,melet,2.274,2.594,0.152,10,0.00179963563588269,1
015melet-nasal-bilab-high-st-NA-NA-NA-NA-NA,melet,2.274,2.594,0.167,11,0.0248169738423636,1
015melet-nasal-bilab-high-st-NA-NA-NA-NA-NA,melet,2.274,2.594,0.182,12,0.0469317410774826,1
015melet-nasal-bilab-high-st-NA-NA-NA-NA-NA,melet,2.274,2.594,0.198,13,0.0682045012964424,1
015melet-nasal-bilab-high-st-NA-NA-NA-NA-NA,melet,2.274,2.594,0.213,14,0.00707103773311447,1
015melet-nasal-bilab-high-st-NA-NA-NA-NA-NA,melet,2.274,2.594,0.228,15,0.0246414632444956,1
015melet-nasal-bilab-high-st-NA-NA-NA-NA-NA,melet,2.274,2.594,0.243,16,0.0261996454796762,1
015melet-nasal-bilab-high-st-NA-NA-NA-NA-NA,melet,2.274,2.594,0.258,17,0.0267206749670513,1
015melet-nasal-bilab-high-st-NA-NA-NA-NA-NA,melet,2.274,2.594,0.274,18,0.0211746898937294,1
015melet-nasal-bilab-high-st-NA-NA-NA-NA-NA,melet,2.274,2.594,0.289,19,0.00431206922817967,1
015melet-nasal-bilab-high-st-NA-NA-NA-NA-NA,melet,2.274,2.594,0.304,20,-0.0167162201368408,1
015mine-nasal-bilab-high-nst-dine-unasp-alv-high-nst,mine,1.81,2.148,0.016,1,-0.0948165903379991,1
015mine-nasal-bilab-high-nst-dine-unasp-alv-high-nst,mine,1.81,2.148,0.032,2,-0.0844476713457627,1
015mine-nasal-bilab-high-nst-dine-unasp-alv-high-nst,mine,1.81,2.148,0.048,3,-0.0684238704588349,1
015mine-nasal-bilab-high-nst-dine-unasp-alv-high-nst,mine,1.81,2.148,0.065,4,-0.0655190757432693,1
015mine-nasal-bilab-high-nst-dine-unasp-alv-high-nst,mine,1.81,2.148,0.081,5,-0.0676908542098787,1
015mine-nasal-bilab-high-nst-dine-unasp-alv-high-nst,mine,1.81,2.148,0.097,6,-0.0563479574117174,1
015mine-nasal-bilab-high-nst-dine-unasp-alv-high-nst,mine,1.81,2.148,0.113,7,-0.0477372959428561,1
015mine-nasal-bilab-high-nst-dine-unasp-alv-high-nst,mine,1.81,2.148,0.129,8,-0.0271843132424411,1
015mine-nasal-bilab-high-nst-dine-unasp-alv-high-nst,mine,1.81,2.148,0.145,9,-0.0136962084322006,1
015mine-nasal-bilab-high-nst-dine-unasp-alv-high-nst,mine,1.81,2.148,0.161,10,-0.0103332803805595,1
015mine-nasal-bilab-high-nst-dine-unasp-alv-high-nst,mine,1.81,2.148,0.178,11,0.0102597944533601,1
015mine-nasal-bilab-high-nst-dine-unasp-alv-high-nst,mine,1.81,2.148,0.194,12,0.0130858881615862,1
015mine-nasal-bilab-high-nst-dine-unasp-alv-high-nst,mine,1.81,2.148,0.21,13,0.0325548272192678,1
015mine-nasal-bilab-high-nst-dine-unasp-alv-high-nst,mine,1.81,2.148,0.226,14,0.0616304536759373,1
015mine-nasal-bilab-high-nst-dine-unasp-alv-high-nst,mine,1.81,2.148,0.242,15,0.0867419094886639,1
015mine-nasal-bilab-high-nst-dine-unasp-alv-high-nst,mine,1.81,2.148,0.258,16,0.108778806932743,1
015mine-nasal-bilab-high-nst-dine-unasp-alv-high-nst,mine,1.81,2.148,0.274,17,0.103515486599897,1
015mine-nasal-bilab-high-nst-dine-unasp-alv-high-nst,mine,1.81,2.148,0.291,18,0.0560312951117351,1
015mine-nasal-bilab-high-nst-dine-unasp-alv-high-nst,mine,1.81,2.148,0.307,19,0.041662242567935,1
015mine-nasal-bilab-high-nst-dine-unasp-alv-high-nst,mine,1.81,2.148,0.323,20,0.041662242567935,1
015minimum-nasal-bilab-high-st-NA-NA-NA-NA-NA,minimum,2.834,3.252,0.02,1,0.0861618197599625,1
015minimum-nasal-bilab-high-st-NA-NA-NA-NA-NA,minimum,2.834,3.252,0.04,2,0.120932086881913,1
015minimum-nasal-bilab-high-st-NA-NA-NA-NA-NA,minimum,2.834,3.252,0.06,3,0.123541077893458,1
015minimum-nasal-bilab-high-st-NA-NA-NA-NA-NA,minimum,2.834,3.252,0.08,4,0.128152240753907,1
015minimum-nasal-bilab-high-st-NA-NA-NA-NA-NA,minimum,2.834,3.252,0.1,5,0.121240803096344,1
015minimum-nasal-bilab-high-st-NA-NA-NA-NA-NA,minimum,2.834,3.252,0.119,6,0.106774285207389,1
015minimum-nasal-bilab-high-st-NA-NA-NA-NA-NA,minimum,2.834,3.252,0.139,7,0.0838383871802987,1
015minimum-nasal-bilab-high-st-NA-NA-NA-NA-NA,minimum,2.834,3.252,0.159,8,0.0762997814721742,1
015minimum-nasal-bilab-high-st-NA-NA-NA-NA-NA,minimum,2.834,3.252,0.179,9,0.0590802886890493,1
015minimum-nasal-bilab-high-st-NA-NA-NA-NA-NA,minimum,2.834,3.252,0.199,10,0.0161598428398058,1
015minimum-nasal-bilab-high-st-NA-NA-NA-NA-NA,minimum,2.834,3.252,0.219,11,-0.0163429040874604,1
015minimum-nasal-bilab-high-st-NA-NA-NA-NA-NA,minimum,2.834,3.252,0.239,12,-0.0307858380099862,1
015minimum-nasal-bilab-high-st-NA-NA-NA-NA-NA,minimum,2.834,3.252,0.259,13,-0.0557754501810809,1
015minimum-nasal-bilab-high-st-NA-NA-NA-NA-NA,minimum,2.834,3.252,0.279,14,-0.0853129421467547,1
015minimum-nasal-bilab-high-st-NA-NA-NA-NA-NA,minimum,2.834,3.252,0.299,15,-0.100872159092025,1
015minimum-nasal-bilab-high-st-NA-NA-NA-NA-NA,minimum,2.834,3.252,0.318,16,-0.0982090338998671,1
015minimum-nasal-bilab-high-st-NA-NA-NA-NA-NA,minimum,2.834,3.252,0.338,17,-0.0909763688818043,1
015minimum-nasal-bilab-high-st-NA-NA-NA-NA-NA,minimum,2.834,3.252,0.358,18,-0.0861513579024314,1
015minimum-nasal-bilab-high-st-NA-NA-NA-NA-NA,minimum,2.834,3.252,0.378,19,-0.0994625088059726,1
015minimum-nasal-bilab-high-st-NA-NA-NA-NA-NA,minimum,2.834,3.252,0.398,20,-0.16589805774265,1
015minus-nasal-bilab-high-nst-NA-NA-NA-NA-NA,minus,2.114,2.555,0.021,1,-0.149494081812693,1
015minus-nasal-bilab-high-nst-NA-NA-NA-NA-NA,minus,2.114,2.555,0.042,2,-0.129060708595427,1
015minus-nasal-bilab-high-nst-NA-NA-NA-NA-NA,minus,2.114,2.555,0.063,3,-0.112327397454118,1
015minus-nasal-bilab-high-nst-NA-NA-NA-NA-NA,minus,2.114,2.555,0.084,4,-0.0902671790699065,1
015minus-nasal-bilab-high-nst-NA-NA-NA-NA-NA,minus,2.114,2.555,0.105,5,-0.0679110719977193,1
015minus-nasal-bilab-high-nst-NA-NA-NA-NA-NA,minus,2.114,2.555,0.126,6,-0.0478842644158814,1
015minus-nasal-bilab-high-nst-NA-NA-NA-NA-NA,minus,2.114,2.555,0.147,7,-0.048514439634641,1
015minus-nasal-bilab-high-nst-NA-NA-NA-NA-NA,minus,2.114,2.555,0.168,8,-0.0499680821381669,1
015minus-nasal-bilab-high-nst-NA-NA-NA-NA-NA,minus,2.114,2.555,0.189,9,-0.024390887061203,1
015minus-nasal-bilab-high-nst-NA-NA-NA-NA-NA,minus,2.114,2.555,0.21,10,-0.0148723015992947,1
015minus-nasal-bilab-high-nst-NA-NA-NA-NA-NA,minus,2.114,2.555,0.231,11,0.0147205506184545,1
015minus-nasal-bilab-high-nst-NA-NA-NA-NA-NA,minus,2.114,2.555,0.252,12,0.0373572917115518,1
015minus-nasal-bilab-high-nst-NA-NA-NA-NA-NA,minus,2.114,2.555,0.273,13,0.043138836657288,1
015minus-nasal-bilab-high-nst-NA-NA-NA-NA-NA,minus,2.114,2.555,0.294,14,0.0712505240712889,1
015minus-nasal-bilab-high-nst-NA-NA-NA-NA-NA,minus,2.114,2.555,0.315,15,0.0399672739458068,1
015minus-nasal-bilab-high-nst-NA-NA-NA-NA-NA,minus,2.114,2.555,0.336,16,0.0261034738633984,1
015minus-nasal-bilab-high-nst-NA-NA-NA-NA-NA,minus,2.114,2.555,0.357,17,0.0261034738633984,1
015minus-nasal-bilab-high-nst-NA-NA-NA-NA-NA,minus,2.114,2.555,0.378,18,0.0261034738633984,1
015minus-nasal-bilab-high-nst-NA-NA-NA-NA-NA,minus,2.114,2.555,0.399,19,0.0261034738633984,1
015minus-nasal-bilab-high-nst-NA-NA-NA-NA-NA,minus,2.114,2.555,0.42,20,0.0261034738633984,1
015morgen-nasal-bilab-low-nst-NA-NA-NA-NA-NA,morgen,1.63,1.926,0.014,1,-0.100632952967149,1
015morgen-nasal-bilab-low-nst-NA-NA-NA-NA-NA,morgen,1.63,1.926,0.028,2,-0.0986797602794842,1
015morgen-nasal-bilab-low-nst-NA-NA-NA-NA-NA,morgen,1.63,1.926,0.042,3,-0.0919520292421592,1
015morgen-nasal-bilab-low-nst-NA-NA-NA-NA-NA,morgen,1.63,1.926,0.056,4,-0.0846987074986152,1
015morgen-nasal-bilab-low-nst-NA-NA-NA-NA-NA,morgen,1.63,1.926,0.071,5,-0.0786726251664538,1
015morgen-nasal-bilab-low-nst-NA-NA-NA-NA-NA,morgen,1.63,1.926,0.085,6,-0.0736884222715278,1
015morgen-nasal-bilab-low-nst-NA-NA-NA-NA-NA,morgen,1.63,1.926,0.099,7,-0.0594966017302309,1
015morgen-nasal-bilab-low-nst-NA-NA-NA-NA-NA,morgen,1.63,1.926,0.113,8,-0.0396272394739933,1
015morgen-nasal-bilab-low-nst-NA-NA-NA-NA-NA,morgen,1.63,1.926,0.127,9,-0.0231468993312012,1
015morgen-nasal-bilab-low-nst-NA-NA-NA-NA-NA,morgen,1.63,1.926,0.141,10,-0.0051819050098116,1
015morgen-nasal-bilab-low-nst-NA-NA-NA-NA-NA,morgen,1.63,1.926,0.155,11,0.00516335911869235,1
015morgen-nasal-bilab-low-nst-NA-NA-NA-NA-NA,morgen,1.63,1.926,0.169,12,0.0189725575005522,1
015morgen-nasal-bilab-low-nst-NA-NA-NA-NA-NA,morgen,1.63,1.926,0.183,13,0.0411434433348814,1
015morgen-nasal-bilab-low-nst-NA-NA-NA-NA-NA,morgen,1.63,1.926,0.197,14,0.0755568347794025,1
015morgen-nasal-bilab-low-nst-NA-NA-NA-NA-NA,morgen,1.63,1.926,0.212,15,0.117601567317915,1
015morgen-nasal-bilab-low-nst-NA-NA-NA-NA-NA,morgen,1.63,1.926,0.226,16,0.137418116043235,1
015morgen-nasal-bilab-low-nst-NA-NA-NA-NA-NA,morgen,1.63,1.926,0.24,17,0.142736793560753,1
015morgen-nasal-bilab-low-nst-NA-NA-NA-NA-NA,morgen,1.63,1.926,0.254,18,0.145344552524105,1
015morgen-nasal-bilab-low-nst-NA-NA-NA-NA-NA,morgen,1.63,1.926,0.268,19,0.145004375484662,1
015morgen-nasal-bilab-low-nst-NA-NA-NA-NA-NA,morgen,1.63,1.926,0.282,20,0.131862601029556,1
015nEbet-nasal-alv-low-st-NA-NA-NA-NA-NA,nEbet,2.04,2.313,0.013,1,0.00559451784050931,1
015nEbet-nasal-alv-low-st-NA-NA-NA-NA-NA,nEbet,2.04,2.313,0.026,2,0.0266785197787153,1
015nEbet-nasal-alv-low-st-NA-NA-NA-NA-NA,nEbet,2.04,2.313,0.039,3,0.031559668025093,1
015nEbet-nasal-alv-low-st-NA-NA-NA-NA-NA,nEbet,2.04,2.313,0.052,4,0.0321484595691134,1
015nEbet-nasal-alv-low-st-NA-NA-NA-NA-NA,nEbet,2.04,2.313,0.065,5,0.0257238297657701,1
015nEbet-nasal-alv-low-st-NA-NA-NA-NA-NA,nEbet,2.04,2.313,0.078,6,0.0131479039516899,1
015nEbet-nasal-alv-low-st-NA-NA-NA-NA-NA,nEbet,2.04,2.313,0.091,7,-0.00668904362111125,1
015nEbet-nasal-alv-low-st-NA-NA-NA-NA-NA,nEbet,2.04,2.313,0.104,8,-0.0329856551960218,1
015nEbet-nasal-alv-low-st-NA-NA-NA-NA-NA,nEbet,2.04,2.313,0.117,9,-0.0538208882005639,1
015nEbet-nasal-alv-low-st-NA-NA-NA-NA-NA,nEbet,2.04,2.313,0.13,10,-0.0549104276460714,1
015nEbet-nasal-alv-low-st-NA-NA-NA-NA-NA,nEbet,2.04,2.313,0.143,11,-0.070737342656518,1
015nEbet-nasal-alv-low-st-NA-NA-NA-NA-NA,nEbet,2.04,2.313,0.156,12,-0.0834813663901322,1
015nEbet-nasal-alv-low-st-NA-NA-NA-NA-NA,nEbet,2.04,2.313,0.169,13,-0.0630194108617038,1
015nEbet-nasal-alv-low-st-NA-NA-NA-NA-NA,nEbet,2.04,2.313,0.182,14,-0.0432480529656394,1
015nEbet-nasal-alv-low-st-NA-NA-NA-NA-NA,nEbet,2.04,2.313,0.195,15,-0.0241230403512622,1
015nEbet-nasal-alv-low-st-NA-NA-NA-NA-NA,nEbet,2.04,2.313,0.208,16,-0.00561629688024481,1
015nEbet-nasal-alv-low-st-NA-NA-NA-NA-NA,nEbet,2.04,2.313,0.221,17,0.0123104613541272,1
015nEbet-nasal-alv-low-st-NA-NA-NA-NA-NA,nEbet,2.04,2.313,0.234,18,0.0254888223903676,1
015nEbet-nasal-alv-low-st-NA-NA-NA-NA-NA,nEbet,2.04,2.313,0.247,19,0.0206336972933701,1
015nEbet-nasal-alv-low-st-NA-NA-NA-NA-NA,nEbet,2.04,2.313,0.26,20,0.0201909670187241,1
015nEsen-nasal-alv-low-nst-NA-NA-NA-NA-NA,nEsen,2.104,2.47,0.017,1,-0.14140600956864,1
015nEsen-nasal-alv-low-nst-NA-NA-NA-NA-NA,nEsen,2.104,2.47,0.035,2,-0.128391077097016,1
015nEsen-nasal-alv-low-nst-NA-NA-NA-NA-NA,nEsen,2.104,2.47,0.052,3,-0.138799230889141,1
015nEsen-nasal-alv-low-nst-NA-NA-NA-NA-NA,nEsen,2.104,2.47,0.07,4,-0.125835482919439,1
015nEsen-nasal-alv-low-nst-NA-NA-NA-NA-NA,nEsen,2.104,2.47,0.087,5,-0.113966284806118,1
015nEsen-nasal-alv-low-nst-NA-NA-NA-NA-NA,nEsen,2.104,2.47,0.105,6,-0.110033542789397,1
015nEsen-nasal-alv-low-nst-NA-NA-NA-NA-NA,nEsen,2.104,2.47,0.122,7,-0.0899253989053722,1
015nEsen-nasal-alv-low-nst-NA-NA-NA-NA-NA,nEsen,2.104,2.47,0.139,8,-0.0651452805744703,1
015nEsen-nasal-alv-low-nst-NA-NA-NA-NA-NA,nEsen,2.104,2.47,0.157,9,-0.0418489057795275,1
015nEsen-nasal-alv-low-nst-NA-NA-NA-NA-NA,nEsen,2.104,2.47,0.174,10,0.0124065664788433,1
015nEsen-nasal-alv-low-nst-NA-NA-NA-NA-NA,nEsen,2.104,2.47,0.192,11,0.0205414318360973,1
015nEsen-nasal-alv-low-nst-NA-NA-NA-NA-NA,nEsen,2.104,2.47,0.209,12,0.0418774357273669,1
015nEsen-nasal-alv-low-nst-NA-NA-NA-NA-NA,nEsen,2.104,2.47,0.227,13,0.0718294246905992,1
015nEsen-nasal-alv-low-nst-NA-NA-NA-NA-NA,nEsen,2.104,2.47,0.244,14,0.10023261686185,1
015nEsen-nasal-alv-low-nst-NA-NA-NA-NA-NA,nEsen,2.104,2.47,0.261,15,0.127219960285901,1
015nEsen-nasal-alv-low-nst-NA-NA-NA-NA-NA,nEsen,2.104,2.47,0.279,16,0.152908552249928,1
015nEsen-nasal-alv-low-nst-NA-NA-NA-NA-NA,nEsen,2.104,2.47,0.296,17,0.13477082364346,1
015nEsen-nasal-alv-low-nst-NA-NA-NA-NA-NA,nEsen,2.104,2.47,0.314,18,0.0719331082872687,1
015nEsen-nasal-alv-low-nst-NA-NA-NA-NA-NA,nEsen,2.104,2.47,0.331,19,0.0433643601634496,1
015nEsen-nasal-alv-low-nst-NA-NA-NA-NA-NA,nEsen,2.104,2.47,0.348,20,-0.0125141838299323,1
015nOle-nasal-alv-low-nst-NA-NA-NA-NA-NA,nOle,2.231,2.52,0.014,1,-0.0353253284969456,1
015nOle-nasal-alv-low-nst-NA-NA-NA-NA-NA,nOle,2.231,2.52,0.028,2,-0.0177074666589154,1
015nOle-nasal-alv-low-nst-NA-NA-NA-NA-NA,nOle,2.231,2.52,0.041,3,-0.0159037427766848,1
015nOle-nasal-alv-low-nst-NA-NA-NA-NA-NA,nOle,2.231,2.52,0.055,4,-0.0180094667458546,1
015nOle-nasal-alv-low-nst-NA-NA-NA-NA-NA,nOle,2.231,2.52,0.069,5,-0.0238487839914254,1
015nOle-nasal-alv-low-nst-NA-NA-NA-NA-NA,nOle,2.231,2.52,0.083,6,-0.0267352267495971,1
015nOle-nasal-alv-low-nst-NA-NA-NA-NA-NA,nOle,2.231,2.52,0.096,7,-0.0261900477617782,1
015nOle-nasal-alv-low-nst-NA-NA-NA-NA-NA,nOle,2.231,2.52,0.11,8,-0.0224855088457119,1
015nOle-nasal-alv-low-nst-NA-NA-NA-NA-NA,nOle,2.231,2.52,0.124,9,-0.0164907647714967,1
015nOle-nasal-alv-low-nst-NA-NA-NA-NA-NA,nOle,2.231,2.52,0.138,10,-0.0061566764355489,1
015nOle-nasal-alv-low-nst-NA-NA-NA-NA-NA,nOle,2.231,2.52,0.151,11,0.00613051453000949,1
015nOle-nasal-alv-low-nst-NA-NA-NA-NA-NA,nOle,2.231,2.52,0.165,12,0.0229311803706327,1
015nOle-nasal-alv-low-nst-NA-NA-NA-NA-NA,nOle,2.231,2.52,0.179,13,0.0491365065800575,1
015nOle-nasal-alv-low-nst-NA-NA-NA-NA-NA,nOle,2.231,2.52,0.193,14,0.0987462723091682,1
015nOle-nasal-alv-low-nst-NA-NA-NA-NA-NA,nOle,2.231,2.52,0.206,15,0.0848271692555253,1
015nOle-nasal-alv-low-nst-NA-NA-NA-NA-NA,nOle,2.231,2.52,0.22,16,0.106116233532262,1
015nOle-nasal-alv-low-nst-NA-NA-NA-NA-NA,nOle,2.231,2.52,0.234,17,0.128238435309204,1
015nOle-nasal-alv-low-nst-NA-NA-NA-NA-NA,nOle,2.231,2.52,0.248,18,0.143373478089018,1
015nOle-nasal-alv-low-nst-NA-NA-NA-NA-NA,nOle,2.231,2.52,0.261,19,0.163196733813695,1
015nOle-nasal-alv-low-nst-NA-NA-NA-NA-NA,nOle,2.231,2.52,0.275,20,0.164547486637507,1
015nOlen-nasal-alv-low-st-NA-NA-NA-NA-NA,nOlen,2.024,2.336,0.015,1,-0.0023308635440981,1
015nOlen-nasal-alv-low-st-NA-NA-NA-NA-NA,nOlen,2.024,2.336,0.03,2,0.0306925944977173,1
015nOlen-nasal-alv-low-st-NA-NA-NA-NA-NA,nOlen,2.024,2.336,0.045,3,0.0372277821146487,1
015nOlen-nasal-alv-low-st-NA-NA-NA-NA-NA,nOlen,2.024,2.336,0.059,4,0.0418854999246525,1
015nOlen-nasal-alv-low-st-NA-NA-NA-NA-NA,nOlen,2.024,2.336,0.074,5,0.0450287450824788,1
015nOlen-nasal-alv-low-st-NA-NA-NA-NA-NA,nOlen,2.024,2.336,0.089,6,0.0360140721500431,1
015nOlen-nasal-alv-low-st-NA-NA-NA-NA-NA,nOlen,2.024,2.336,0.104,7,0.0140173960952356,1
015nOlen-nasal-alv-low-st-NA-NA-NA-NA-NA,nOlen,2.024,2.336,0.119,8,0.00333996912072976,1
015nOlen-nasal-alv-low-st-NA-NA-NA-NA-NA,nOlen,2.024,2.336,0.134,9,0.00798943086086425,1
015nOlen-nasal-alv-low-st-NA-NA-NA-NA-NA,nOlen,2.024,2.336,0.148,10,0.00628086268725883,1
015nOlen-nasal-alv-low-st-NA-NA-NA-NA-NA,nOlen,2.024,2.336,0.163,11,0.00232710380109138,1
015nOlen-nasal-alv-low-st-NA-NA-NA-NA-NA,nOlen,2.024,2.336,0.178,12,-0.0125916378518818,1
015nOlen-nasal-alv-low-st-NA-NA-NA-NA-NA,nOlen,2.024,2.336,0.193,13,-0.0222192435347627,1
015nOlen-nasal-alv-low-st-NA-NA-NA-NA-NA,nOlen,2.024,2.336,0.208,14,-0.0195567108453887,1
015nOlen-nasal-alv-low-st-NA-NA-NA-NA-NA,nOlen,2.024,2.336,0.223,15,-0.0526395813988446,1
015nOlen-nasal-alv-low-st-NA-NA-NA-NA-NA,nOlen,2.024,2.336,0.238,16,-0.0873310005521838,1
015nOlen-nasal-alv-low-st-NA-NA-NA-NA-NA,nOlen,2.024,2.336,0.252,17,-0.112922988054351,1
015nOlen-nasal-alv-low-st-NA-NA-NA-NA-NA,nOlen,2.024,2.336,0.267,18,-0.127808521628256,1
015nOlen-nasal-alv-low-st-NA-NA-NA-NA-NA,nOlen,2.024,2.336,0.282,19,-0.143432803901524,1
015nOlen-nasal-alv-low-st-NA-NA-NA-NA-NA,nOlen,2.024,2.336,0.297,20,-0.157881223042906,1
015nabo-nasal-alv-low-nst-NA-NA-NA-NA-NA,nabo,1.829,2.169,0.016,1,-0.107566936893396,1
015nabo-nasal-alv-low-nst-NA-NA-NA-NA-NA,nabo,1.829,2.169,0.032,2,-0.104797821872347,1
015nabo-nasal-alv-low-nst-NA-NA-NA-NA-NA,nabo,1.829,2.169,0.049,3,-0.102225307978847,1
015nabo-nasal-alv-low-nst-NA-NA-NA-NA-NA,nabo,1.829,2.169,0.065,4,-0.0946952394862805,1
015nabo-nasal-alv-low-nst-NA-NA-NA-NA-NA,nabo,1.829,2.169,0.081,5,-0.0943262468706736,1
